 ,Image,Area,Mean,Min,Max,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Elong.
1,178-12.jpg,307200,215.507,0,255,0,1,66203865,317.182,233.488,37592.015,19643.208,-578.667,0.014,0.069,-1.314,-1.199,-1.845,2.142E16
