 ,Image,Area,Mean,Min,Max,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Elong.
1,178-07.jpg,307200,253.235,0,255,0,1,77793870,319.828,240.091,34360.313,19314.317,-2.729,0.003,-0.001,-1.211,-1.210,-0.010,1.761E16
