 ,Image,Area,Mean,Min,Max,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Elong.
1,178-07.jpg,307200,214.496,0,255,0,1,65893275,318.715,237.147,38636.058,20088.406,-476.483,0.006,0.034,-1.367,-1.231,-1.471,2.273E16
